wikiID,freeID,movie_name,release_date,revenue,runtime,languages,countries,genres,character_name,birth,gender,height,ethnicity_code,actor_name,age_at_release,freeID_character_actor_map,freeID_character,freeID_actor,ethnicity_name
33002599,/m/0h54cjt,Humlaa,1992-01-01,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/01chg"": ""Bollywood""}",abdul safdar,1937,M,,/m/0dryh9k,Om Shivpuri,54.0,/m/0h75dmz,/m/0h75dn0,/m/027lfrs,
21159898,/m/0h6l9sm,Jashnn: The Music Within,2009-07-17,,,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}",['India'],"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",aman bajaj,1971-07-27,M,,,Humayun Saeed,37.0,/m/0hh2mz5,/m/0hh2mz8,/m/0c8md8,
1359571,/m/04wlj7,The Wind and the Lion,1975-05-22,,119.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action""}",the sultan,1944-05-05,M,,/m/03h1dq9,Marc Zuber,31.0,/m/0h6yht5,/m/0h6yht7,/m/0ckrp0,Indian diaspora in France
10497486,/m/02qfwlp,A-Lad-In His Lamp,1948-10-23,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",mad man hassan,1908-05-30,M,,/m/041rx,Mel Blanc,40.0,/m/0hynky_,/m/0hynkz2,/m/0c5vh,
17212236,/m/043qr5x,Istanbul Tales,2005-03-11,,99.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],"{""/m/07s9rl0"": ""Drama""}",hilmi,1955-11-18,M,,,Altan Erkekli,49.0,/m/0ggfnb2,/m/0n4tlfk,/m/03chm82,
17212236,/m/043qr5x,Istanbul Tales,2005-03-11,,99.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],"{""/m/07s9rl0"": ""Drama""}",ihsan,1945-07-16,M,,,Çetin Tekindor,59.0,/m/0h9dftb,/m/0n4tltf,/m/0ch5v5f,
17212236,/m/043qr5x,Istanbul Tales,2005-03-11,,99.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],"{""/m/07s9rl0"": ""Drama""}",musa,,M,,,Selim Akgul,,/m/0n4tm1j,/m/0n4tm1n,/m/0gcxh9y,
17212236,/m/043qr5x,Istanbul Tales,2005-03-11,,99.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],"{""/m/07s9rl0"": ""Drama""}",melek,1971-08-01,F,,,Idil Üner,33.0,/m/0n4tm5b,/m/0n4tm5g,/m/0g57hq,
17212236,/m/043qr5x,Istanbul Tales,2005-03-11,,99.0,"{""/m/02hwyss"": ""Turkish Language""}",['Turkey'],"{""/m/07s9rl0"": ""Drama""}",mahir,1965-09-12,M,,,Ahmet Mümtaz Taylan,39.0,/m/0n4tm6x,/m/0n4tm70,/m/0gbqq2_,
15718938,/m/03qcjzh,Aegan,2008-10-25,,120.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],"{""/m/02kdv5l"": ""Action""}",malika,1985-11-18,F,1.57,/m/04mvp8,Nayanthara,22.0,/m/04m6btl,/m/0gyb5g_,/m/025t2jh,Malayali
12611336,/m/02wxv8n,Mujrim,1989-06-28,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",malik,1950-08-17,M,1.77,/m/0dryh9k,Sharat Saxena,38.0,/m/09j085z,/m/0h70hjl,/m/02wxvtv,
8423977,/m/0272yld,Apna Sapna Money Money,2006-01-01,,145.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/01chg"": ""Bollywood"", ""/m/04t36"": ""Musical"", ""/m/02l7c8"": ""Romance Film"", ""/m/03q4nz"": ""World cinema"", ""/m/01z4y"": ""Comedy""}",sania,1981-11-24,F,1.68,/m/0dryh9k,Celina Jaitley,24.0,/m/02vc1s3,/m/0h2j7kc,/m/04g5sn,
1486573,/m/0557n3,Richie Rich,1994-12-21,38087756.0,94.0,"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/0hqxf"": ""Family Film"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy""}",omar,,,,,Joel Robinson,,/m/0gbxk65,/m/0h6dyf_,/m/0gbxk6b,
29341219,/m/0drywqt,Yeh Mohabbat Hai,2002-02-08,,,"{""/m/02hxcvy"": ""Urdu Language""}","['Uzbekistan', 'India']","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",bashir khan,,M,,/m/0dryh9k,Parikshat Sahni,,/m/0gv_clq,/m/0h8dyrx,/m/026n_xx,
29341219,/m/0drywqt,Yeh Mohabbat Hai,2002-02-08,,,"{""/m/02hxcvy"": ""Urdu Language""}","['Uzbekistan', 'India']","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",aman khan,1948-02-25,M,,/m/052r3t,Danny Denzongpa,53.0,/m/0gw40nn,/m/0h8kkbt,/m/081hvm,Bhutia
29341219,/m/0drywqt,Yeh Mohabbat Hai,2002-02-08,,,"{""/m/02hxcvy"": ""Urdu Language""}","['Uzbekistan', 'India']","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",abdul jamil,1967-08-04,M,1.78,/m/0dryh9k,Arbaaz Khan,34.0,/m/0h5ncr_,/m/0h5ncs1,/m/05wd82,
3513428,/m/09hnpr,House of Fools,2002-09-01,,108.0,"{""/m/0198z0"": ""Chechen Language"", ""/m/06b_j"": ""Russian Language""}","['France', 'Russia']","{""/m/068d7h"": ""Romantic drama"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",ali,,M,,,Stanislav Varkki,,/m/0gdl_nk,/m/0gj38kn,/m/0gdl_nn,
23555063,/m/06w7y_8,Amreeka,2009-06-17,2147715.0,96.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Kuwait', 'Canada']","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",muna farah,,F,,,Nisreen Faour,,/m/076_7nm,/m/0bdwnnj,/m/04mts0r,
23555063,/m/06w7y_8,Amreeka,2009-06-17,2147715.0,96.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Kuwait', 'Canada']","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",fadi farah,,M,,,Melkar Muallem,,/m/076_7ns,/m/0bdwnp5,/m/076_7nw,
23555063,/m/06w7y_8,Amreeka,2009-06-17,2147715.0,96.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Kuwait', 'Canada']","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",salma halaby,1989-04-18,F,1.66,/m/09zyn5,Alia Shawkat,20.0,/m/076_7p3,/m/0bdwnmf,/m/013s8s,
23555063,/m/06w7y_8,Amreeka,2009-06-17,2147715.0,96.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Kuwait', 'Canada']","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",rana halaby,,F,,,Jenna Kawar,,/m/0b3trj4,/m/0bdwnl_,/m/0b3trj7,
19246781,/m/04lh7ds,Homam,2008-08-28,,,"{""/m/09s02"": ""Telugu language""}",['India'],"{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action""}",maha lakshm,1985-11-14,F,1.65,/m/0dryh9k,Mamta Mohandas,22.0,/m/04lq__b,/m/0h34lf_,/m/0g3dq2,
6654331,/m/0gg7c5,Barsaat Ki Raat,1960-01-01,,141.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}",['India'],"{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",aman hynderabadi/kamal lucknowi,1920-06-14,M,,,Bharat Bhushan,39.0,/m/02vbgvz,/m/0h77rz1,/m/02vmzb,
10637370,/m/02qkw22,Dulhan Wahi Jo Piya Man Bhaye,1977-01-01,,166.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",mrs. farid,,F,,,Savita Bajaj,,/m/0h7b5b_,/m/0h8lnwl,/m/0gck8jq,
32036291,/m/04j20bj,Pasand Apni Apni,1983-01-01,,134.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",ismail,,M,,/m/0dryh9k,Subbiraj,,/m/0gchc1w,/m/0h6n455,/m/0gb_zqh,
18056742,/m/0cz9kr,London Dreams,2007-01-01,,150.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema"", ""/m/02wtdkf"": ""Musical Drama""}",wasim hayaat khan,1983-03-16,M,1.83,/m/0222hg,Rannvijay Singh,23.0,/m/0gc280j,/m/0h79lrj,/m/047f93m,Jaat
28149296,/m/0cm9hcx,"How to Drown Dr. Mracek, the Lawyer",1974-01-01,,96.0,"{""/m/01wgr"": ""Czech Language""}",['Czech Republic'],"{""/m/01z4y"": ""Comedy""}",jana,1953-06-07,F,,/m/013s3n,Libuše Šafránková,20.0,/m/0g8ny1h,/m/0g8nxz2,/m/025_tl4,Czechs
25899488,/m/0b6gc_g,Varnam,1989-01-01,,,"{""/m/0999q"": ""Malayalam Language""}",['India'],"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",major m. k. nair,1935-12-10,M,,/m/0dryh9k,Thilakan,53.0,/m/0gd5h1j,/m/0h8bb8w,/m/02hkvw,
33269214,/m/0h7m5gx,Omar Killed Me,2011-06-22,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","['France', 'Morocco']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama""}",omar raddad,1966-05-12,M,,,Sami Bouajila,45.0,/m/0h7v3ty,/m/0hzwg2b,/m/06_v25v,
33269214,/m/0h7m5gx,Omar Killed Me,2011-06-22,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","['France', 'Morocco']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama""}",latifa raddad,,F,,,Nozha Khouadra,,/m/0hlrss6,/m/0hzwg2k,/m/0bgbs6k,
33269214,/m/0h7m5gx,Omar Killed Me,2011-06-22,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","['France', 'Morocco']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama""}",la mère de latifa,,F,,,Afida Tahri,,/m/0hzwg7h,/m/0hzwg7l,/m/0hzwg7t,
33269214,/m/0h7m5gx,Omar Killed Me,2011-06-22,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","['France', 'Morocco']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama""}",karim enfant,,M,,,Yanis Abdellaoui,,/m/0hzwg5f,/m/0hzwg5j,/m/0hzwg5r,
33269214,/m/0h7m5gx,Omar Killed Me,2011-06-22,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","['France', 'Morocco']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama""}",karim jeune garçon,,M,,,Ayoub El Mahlili,,/m/0hzwg34,/m/0hzwg37,/m/0hzwg3g,
3961314,/m/0b8tvp,Khamosh Pani,2004-01-01,,105.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/0688f"": ""Punjabi language""}","['France', 'India', 'Pakistan', 'Germany']","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}",amin,,M,,,Salman Shahid,,/m/0bff5fd,/m/0h7b4xy,/m/02pk2cm,
23145761,/m/064lmyk,Player 5150,2008-01-01,,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n01"": ""Crime Drama""}",ali,1973-07-08,F,1.63,,Kathleen Robertson,34.0,/m/0g9p583,/m/0h192fh,/m/02l74w,
30386378,/m/0g5qhp_,Oh! The Nomugi Pass,1979-12-28,,154.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/03hn0"": ""Historical drama""}",hana mishima,,,,,Chikako Yuri,,/m/0gc_rj_,/m/0gc_rdz,/m/0gc_rdw,
5841787,/m/0f8hjf,Partner,2007-07-20,,136.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02hxcvy"": ""Urdu Language""}",['India'],"{""/m/01chg"": ""Bollywood"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",ali,,M,,/m/0dryh9k,Ali Asgar,,/m/0cgp5vl,/m/0h6yqqq,/m/02z9gd_,
2223585,/m/06x6y3,Earth,1998-09-16,,101.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language"", ""/m/02hxcvy"": ""Urdu Language""}","['India', 'Canada']","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama"", ""/m/01chg"": ""Bollywood""}",himmat ali,,M,,/m/0dryh9k,Raghuvir Yadav,,/m/0cf_k6f,/m/0h77bl0,/m/06y_92,
23907783,/m/076vvlj,Le casseur de pierres,1989-01-01,,,"{""/m/064_8sq"": ""French Language""}","['France', 'Tunisia']","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",fatima,,F,,,Fatha Mahdoui,,/m/0n2rzyk,/m/0n2rzyn,/m/0n2rzyw,
14329804,/m/03d0q0_,The Band's Visit,2007-05-19,14555884.0,85.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'Israel']","{""/m/04rlf"": ""Music"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0clz1b"": ""Slice of life story""}",major-general camal abdel azim,,M,,,Imad Jabarin,,/m/0b_nll3,/m/0b_nll6,/m/0b_nllf,
14329804,/m/03d0q0_,The Band's Visit,2007-05-19,14555884.0,85.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'Israel']","{""/m/04rlf"": ""Music"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0clz1b"": ""Slice of life story""}",saleh,,M,,,Eyad Sheety,,/m/0b_nlny,/m/0b_nlp0,/m/0b_nlp7,
9755107,/m/02pr5nz,Maangamizi: The Ancient One,2001-02-18,,110.0,"{""/m/071fb"": ""Swahili Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/07s9rl0"": ""Drama"", ""/m/04gm78f"": ""Medical fiction""}",nurse malika,1964-04-03,F,,,Chemi Che-Mponda,36.0,/m/0j9ckc0,/m/0j9cm4j,/m/0j9ckc3,
23580343,/m/06w7956,Shadow,2009-08-21,,125.0,"{""/m/03k50"": ""Hindi Language"", ""/m/055qm"": ""Marathi Language"", ""/m/02h40lc"": ""English Language""}",['India'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",habeeb faisal,,M,,,Mushtaq Khan,,/m/0hhfs8l,/m/0hhfs8p,/m/0h3td9n,
21387412,/m/05f572l,Al-Kompars,1993-01-01,,100.0,"{""/m/0jzc"": ""Arabic Language""}",[],"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",salem,1963-11-07,M,,,Bassam Kousa,29.0,/m/0ggg4kk,/m/0k6f1z4,/m/09gmt83,
30251472,/m/0g5b4p2,August 15,2011-03-24,,,{},[],"{""/m/01jfsb"": ""Thriller""}",dr. farida hassan,1974-04-10,F,1.7,/m/0dryh9k,Shweta Menon,36.0,/m/0gvxrqd,/m/0gxqvzw,/m/02pk1p8,
26600812,/m/0bh7y8x,Duplicate,2009-01-01,,,"{""/m/0999q"": ""Malayalam Language""}",['India'],"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",nalini,,F,,,Resmi Boban,,/m/0h735zm,/m/0h735zp,/m/0gby2tl,
15739716,/m/03nrwbj,Les Ambassadeurs,1977-04-27,,102.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Libya', 'Tunisia']","{""/m/07s9rl0"": ""Drama""}",salah,1944-01-03,M,,,Sid Ali Kouiret,33.0,/m/0j_k6vp,/m/0j_k6vs,/m/0j_k6v_,
15739716,/m/03nrwbj,Les Ambassadeurs,1977-04-27,,102.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Libya', 'Tunisia']","{""/m/07s9rl0"": ""Drama""}",mehdi,,M,,,Tahar Kebaili,,/m/0j_k6y_,/m/0j_k6z2,/m/0j_k6z9,
15739716,/m/03nrwbj,Les Ambassadeurs,1977-04-27,,102.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Libya', 'Tunisia']","{""/m/07s9rl0"": ""Drama""}",ali,1956-09-16,M,,,Faouzi Kasri,20.0,/m/0j_k6zl,/m/0j_k6zp,/m/0j_k6zx,
29475100,/m/03xzlz0,Berlin Calling,2008-08-08,,100.0,"{""/m/04306rv"": ""German Language""}",['Germany'],"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",jamal,1974-01-10,M,1.87,,Mehdi Nebbou,34.0,/m/06_g9d8,/m/0hpdql3,/m/0k2gj1,
29413896,/m/0drzz02,Aaya Toofan,1999-01-01,,125.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",noor mohammed azaad,1965-09-12,M,1.91,/m/0hbz9xw,Aditya Pancholi,33.0,/m/0dwl528,/m/0hbz_0x,/m/0g0tyq,
30642218,/m/0g9_93m,The Holding,2011-08-26,,89.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"{""/m/01jfsb"": ""Thriller""}",aden,1965-05-16,M,,,Vincent Regan,46.0,/m/0j59z8t,/m/0j59z8x,/m/02psnsk,
4173939,/m/0bn449,Cockfighter,1974-01-01,,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/060__y"": ""Film adaptation""}",omar baradansky,1929-02-24,M,,,Richard B. Shull,44.0,/m/02vchrn,/m/0bxt0dz,/m/028b4nv,
3881308,/m/0b4vcg,Something New,2006-01-29,11483669.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",rashid mohammed,1979-09-01,M,,,Marcus Brown,26.0,/m/0h6f5_5,/m/0hgscvm,/m/0h6f5_8,
5566093,/m/0dsw4_,Dark Secrets,1923-01-21,,60.0,{},['United States of America'],"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",dr. mohammed ali,1888-12-08,M,,,José Ruben,,/m/0lrljdm,/m/0lrljdq,/m/0hph83q,
22982158,/m/064p7cr,Marai no tora,1943-06-24,,86.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white"", ""/m/082gq"": ""War film""}",hassan,1923-11-23,M,,,Keiju Kobayashi,19.0,/m/0kfpxpc,/m/0kfpxpg,/m/0k2vcl,
12099919,/m/02vpvwl,Purana mandir,1984-10-15,,175.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",sardar murdhar singh,1931,M,,,Rajendra Nath,53.0,/m/0gdlntw,/m/0h6yhbs,/m/0cfz_z,
11286804,/m/02r6cd1,Razia Sultan,,,,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}",['India'],"{""/m/07s9rl0"": ""Drama""}",sultan iltames,1925-01-04,M,,/m/0bpjh3,Pradeep Kumar,,/m/0h70xd4,/m/0h70xd6,/m/0cs7r8,Bengali people
29525315,/m/06zjk74,You Don’t Get Life a Second Time,2011-07-15,,153.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['India'],"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",imran,1974-01-09,M,1.75,/m/0dryh9k,Farhan Akhtar,37.0,/m/0gvzgym,/m/0h344by,/m/06kv6c,
29525315,/m/06zjk74,You Don’t Get Life a Second Time,2011-07-15,,153.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['India'],"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",salman habib,1950-07-20,M,1.78,/m/0dryh9k,Naseeruddin Shah,60.0,/m/0gw3n45,/m/0h8c1g2,/m/087z12,
29525315,/m/06zjk74,You Don’t Get Life a Second Time,2011-07-15,,153.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['India'],"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",rehana habib,1957-02-03,F,,/m/0dryh9k,Deepti Naval,54.0,/m/0h7rj3q,/m/0h7rj3s,/m/0d9xq4,
6701441,/m/0gj06r,Naan Thaan,,,168.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],"{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",asad,,M,,/m/01rv7x,Prithviraj,,/m/0h6ms3y,/m/0h6ms3_,/m/0g55wt_,Tamil
17441828,/m/04lqvly,Waltz with Bashir,2008-05-15,11125849.0,85.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/03hkp"": ""Hebrew Language""}","['United States of America', 'Belgium', 'Switzerland', 'France', 'Israel', 'Germany', 'Finland', 'Australia']","{""/m/03g3w"": ""History"", ""/m/0424mc"": ""Experimental film"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/0k345"": ""Avant-garde""}",ari folman,1962-12-17,M,,,Ari Folman,45.0,/m/04mkby8,/m/0by3m1g,/m/0464cjs,
18188932,/m/04cx0gd,Up and Down,2004-09-16,2705163.0,108.0,"{""/m/01wgr"": ""Czech Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",['Czech Republic'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",hana svobodová,1967-01-17,F,,/m/01n94b,Ingrid Timková,37.0,/m/0cgk1yk,/m/0cgk1w7,/m/0513k88,Slovaks
18188932,/m/04cx0gd,Up and Down,2004-09-16,2705163.0,108.0,"{""/m/01wgr"": ""Czech Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",['Czech Republic'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",amir,,M,,,Roman Holub,,/m/0cgk1zp,/m/0cgk1xg,/m/0cgk1xc,
18188932,/m/04cx0gd,Up and Down,2004-09-16,2705163.0,108.0,"{""/m/01wgr"": ""Czech Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",['Czech Republic'],"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",matka amira,,,,,Shalini Schmid,,/m/0cgk1zt,/m/0cgk1xn,/m/0cgk1xk,
11487975,/m/02rfkkz,Babek,1979-01-01,,137.0,"{""/m/01bcw_"": ""Azerbaijani language""}","['Soviet Union', 'Azerbaijan']","{""/m/0hj3n6f"": ""Historical Epic"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama""}",fazl,,M,,,Aliabbas Kadyrov,,/m/0jsp976,/m/0jsr8gf,/m/0jsp979,
